title,content
"법사위, 국감 첫날 사법개혁 지적…대법원장 ""노력할것""","국회 법제사법위원회는 7일 대법원(법원행정처) 등을 상대로 첫 국감 질의를 진행했다. 이날 질의는 오전 10시에 시작해 12시간30분만인 오후 10시30분께 종료됐다. 이날 여야는 김명수 대법원장이 취임한 지난 3년간 사법개혁 이행 속도가 느리다는 점에 대해 한 목소리를 냈다. 또 판사에 대한 신상털기가 일어나는 등 사법 불신이 급격히 증가했다며 사법 신뢰회복이 필요하다고 입을 모아 지적했다. 또 여야는 판사들의 출신 성분을 문제 삼기도 했다. 여당은 김앤장 등 주요 로펌 출신이 많다는 점을, 야당은 진보성향 단체 경력자가 대다수라는 점을 각각 지적했다. 이날 여당은 보수단체의 집회 허용과 나경원 전 의원 등에 대한 압수수색 영장 기각 등 최근 이슈가 된 법원의 결정을 지적했다. 야당은 사법정책연구원장의 최종후보 선정 후 처신 문제나 곧 출소하는 조두순에 대한 법원의 대책 미흡 등에 대해 목소리를 높이기도 했다. 한편 이날 여야는 본 질의에 앞서 추미애 법무부장관의 아들 휴가 의혹과 관련한 증인 채택 문제를 두고 신경전을 벌이기도 했다. 김 대법원장은 이날 국감 질의에 대해 ""임기 절반이 지났음에도 사법개혁 속도가 더디다는 말씀이 있었다. 국민으로부터 신뢰받는 법원으로 거듭나기 위해 나름대로 많은 노력을 기울였으나 부족한 부분이 있다고 생각한다""고 밝혔다. 이어 ""오늘 주신 말씀을 새로운 추진력으로 삼아 사법개혁의 추진 경과를 점검하고, 사법부가 '좋은 재판'을 통해 굳건한 신뢰와 사랑을 받도록 노력하겠다""며 ""장기미제가 증가하고 있다는 지적, 사건 처리를 더욱 적극적이고 신속하게 할 필요가 있다는 말씀 역시 무겁게 경청하겠다""고 말했다. 김 대법원장은 ""여러 위원님들께서 최근 국민의 관심이 집중된 구체적 사건에 대해서도 다양한 의견을 주셨다""며 ""구체적 사건의 재판 결과 등에 대해 답변 드리는 것이 제한될 수밖에 없었으나 이를 건전한 비판으로 받아들이고 경청해 공정하고 투명한 재판의 밑거름으로 삼겠다""고 다짐했다. 아울러 ""그 밖에 법관 책임성 강화, 법관 임용과 재임용 절차의 투명성 제고, 전관예우 방지, 예산 집행의 적정성 확보, 사법신뢰 제고 방안 등 여러 말씀을 소중히 새기겠다""며 ""앞으로 이뤄질 각급 법원의 국감과 종합감사도 순조롭게 진행되도록 사법부 구성원 모두 성실하고 진지하게 임하겠다""고 덧붙였다. 법사위는 이날 대법원 등에 대한 국정감사를 마치고 오는 8일 오전과 오후에 각각 헌법재판소와 법제처를 대상으로 국정감사를 실시하기로 했다."
"공무원 피격 놓고 ""수사냐 조사냐""…진영 ""형사법을 잘 몰라서""","국민의힘 김형동 의원은 막바지 질의에서 지난달 해수부 서해어업지도관리단 소속 공무원 A씨가 북측 해역에서 북한군에 피격 사망한 사건과 관련해 ""우리나라 수사기관이 수사해야 할 대상인가""라고 진영 행안부 장관에게 물었다. 진 장관은 ""대상이 아니라고 볼 수는 없겠으나 피살 지역이 북한이라…""면서 확답을 미뤘다. 이에 김 의원은 ""북한 지역이라도 우리나라 국민이 죽었고 사살한 사람이 있는데 수사대상이 아닌가""라고 재차 질문했다. 진 장관은 ""수사의 영역일 수도 있고 국방의 영역일 수도 있는데 제가 아직 판단이 안 된다. 정확하게 결론을 못 내릴 것 같다""고 답했다. 김 의원은 그러나 ""국민의 생명과 안전을 보호하는데 국방과 행정이 따로 있는가. 수사대상인지 아닌지만 답변해 달라""면서 질의를 이어갔다. 그러자 행안위원장인 더불어민주당 서영교 의원이 ""질의를 마쳐 달라. 정확하지 않은 부분이라 다시 검토해서 답변해야 한다""며 상황을 정리하려 했다. 하지만 김 의원은 포기하지 않고 ""(진 장관이) 학생도 가르치는 법조인이지 않느냐""라며 재차 압박했다. 진 장관은 이에 ""제가 법대 졸업한 변호사이기는 하지만 그렇게 물어보면 답변하기 어렵다""면서 ""조사는 해경에서 하고 있는데 그걸 수사라고 표현해야 할지는 선뜻 결론을 못 내리겠다""고 방어했다. 그는 이어 ""제가 한 번도 형사법을 해본 적이 없어서 형사법을 잘 아는 전문가에게 물어보고 싶다""고 말했다. 진 장관의 때아닌 '형사법알못'(형사법을 잘 모르는 사람) 고백이 나오고서야 주변 의원들의 웃음소리가 터지며 분위기가 풀어졌다. 긴장감이 잦아들자 서 위원장은 ""철저히 조사해야 하는 것은 맞으나 수사대상인지는 모르겠다. 공무원이 피살된 사건이니 행안부에서도 좀 더 관심을 둬 달라""고 주문하며 국감을 마무리했다."
"산업장관 ""월성 1호기 경제성 조작 안 했다""(종합2보)","성 장관은 이날 국회 산업통상자원중소벤처기업위원회 국정감사에서 '경제성 평가가 잘못됐다고 나왔는데, 월성 1호기 조기폐쇄를 그대로 추진하는 것은 감사 결과를 전면 부정하는 것'이라는 국민의힘 구자근 의원 지적에 이같이 말했다. 성 장관은 ""조기폐쇄 재검토를 안 하겠다는 입장이냐""는 구 의원의 질의에 ""그렇다""고 답했다. 국민의힘 권명호 의원이 ""경제성이 낮게 평가됐다는 감사원 결과를 인정하느냐""고 추궁하자 성 장관은 ""여러 (평가) 방법과 변수에 따라 다르다. 여러 가능성이 있다고 주장해왔다""고 우회적으로 동의하지 않음을 시사했다. 성 장관은 아울러 경제성 평가 과정도 ""조작하지 않았다""고 밝혔다. 정재훈 한국수력원자력 사장은 월성 1호기 재가동 가능성을 묻자 ""현행 법령상 영구정지된 발전소를 재가동할 근거가 없다""면서 ""정부와 협의 없이 한수원이 단독으로 재가동하는 것은 어렵다고 판단한다""고 답변했다. 성 장관은 '산업부 공무원이 심야에 사무실에 몰래 들어가 월성 1호기 관련 자료 444건을 삭제했는데, 설마 하위 공무원 단독으로 했겠느냐'는 추궁에 대해선 ""자료 삭제는 유감스럽게 생각한다""면서도 ""산자부 차원에서 조직적으로 한 것은 아니다""라고 강조했다. 성 장관은 ""조직적 차원에서 이런 일이 벌어졌다는 것은 상상도 못 한다""며 ""제가 조직의 기관장으로서 책임질 일이 있다면 회피하지 않겠다""고 말했다. 아울러 성 장관은 ""세부적 쟁점 사항에 대해 추가적인 검토를 거쳐서 감사 재심청구 여부를 검토할 계획""이라고 밝혔다. 성 장관은 ""감사원에 단순히 회계적 비용이 아니라 사회적 비용 같은 것을 반영해야 한다고 의견을 제시했는데 받아들여지지 않아 안타깝게 생각한다""고 했다. 국민의힘 양금희 의원이 신한울 3·4호기 건설을 재개해야 한다고 하자 성 장관은 ""전력수급의 안정성 등 (건설 중단을 결정했을) 당시의 요건이 지금도 변함이 없으므로 건설 중단 결정을 바꿀 생각이 없다""고 말했다. 공론화를 다시 해야 한다는 지적에도 ""이미 국민 의견을 충분히 수렴해 진행하고 있다""며 그럴 뜻이 없다는 뜻을 밝혔다. 정재훈 한수원 사장은 감사원 결과에 대해 ""경제성 평가와 관련해선 동의하지 않는 부분이 있다""고 말했다. 정 사장은 ""경제성이 저평가됐다고 나왔는데 '주의 요구' 외에 더 이상 책임을 지지 않을 거냐""는 국민의힘 권명호 의원의 질타에 ""인사권자가 결정할 일이며, 저는 언제든지 그만둘 자세가 돼 있다""고 밝혔다. 양금희 의원은 월성 1호기 조기폐쇄 당시 청와대 산업정책비서관을 지낸 채희봉 한국가스공사 사장을 상대로 ""즉시 가동중단이라는 결정을 위에서 누가 했느냐""고 따져 물었다. 이에 채 사장은 ""대통령이 조기폐쇄 진행 상황이 어떻냐고 질문해 비서관 입장에서 산업부장관의 검토를 받아 즉시 가동 중단 여부를 포함한 검토 결과를 청와대에 보고해달라고 했다. 그 후 산업부의 검토 결과를 청와대 시스템에 따라 대통령까지 보고한 것이 제가 한 역할""이라고 답변했다. 채 사장은 ""월성 1호기에서 콘크리트 공극이 80개 이상 발견된 상황에서 즉시 가동 중단 여부를 검토하지 않는다면 비서관으로서 직무유기에 해당한다""면서 ""(이런 행위가) 무엇이 문제인지 도저히 이해가 가지 않는다""고 말했다."
"""각하, 시원하시겠다"" 직격한 곽상도 ""윤석열 무력화로 독재 향한 한 걸음 더""","곽 의원은 20일 자신의 페이스북에 올린 글을 통해 “각하, 시원하시겠다”며 “눈에 가시 같던 윤석열 검찰총장을 식물총장으로 무력화하고, 재인산성 쌓아 독재를 향해 한 걸음 더 내디뎠다”면서 이렇게 목소리를 높였다. 그러면서 곽 의원은 “민주화 운동을 전가의 보도처럼 내세우기에 그 실체가 무엇인가 궁금했는데, 지금 보니 다른 사람들에 의한 독재는 반대하고 ‘민주화 세력들의 독재’를 만드는 것이었다”고 쏘아붙인 뒤 “이렇게 만들어 농지 사서 부동산 투기하고, 강남 부동산 장만하고, 권력으로 선거에 개입하고, 낙하산 인사로 콩고물도 나누어 드시고 있다”고 비판의 수위를 끌어올렸다. 곽 의원은 이어 “이것도 모자라 자녀들 입시에서도, 취업에서도, 카투사 근무에서도 특혜를 대물림하고 있는 중”이라며 “확실히 대물림하자니 20년, 50년 집권해야 한다고 한다”고 비꼬았다. 아울러 곽 의원은 “소득주도성장, 급격한 최저임금 인상 등으로 힘든 국민들에게 코로나까지 덮쳤다”고 상황을 짚고 “이런 와중에 정부의 부동산 정책도, 일자리 정책도, 국민의 목숨 지키는 일도 모두 실패했다”고 강한 어조로 비판을 이어갔다. 곽 의원은 또한 “그나마 K-방역이라고 내세워 봤지만 대만의 방역과 비교할 수도 없는 수준”이라면서 “문재인 정권 4년간 뭐 하나 내세울 업적이 없으니 유명희 통상교섭본부장을 국제기구 사무총장으로라도 만들어보려는 것 아니겠느냐”고도 적었다."
아들 골프대회 때마다 해외로…이상직의 ‘수상한 출장’,"이스타항공 사태로 민주당을 탈당한 이상직 무소속 의원에 대한 새로운 의혹이 나왔습니다. 공공기관 이사장 재직 시절에 출장 내역을 보니 세금으로 다녀온 미국 출장의 기간과 장소가 공교롭게도 아들 골프 대회와 맞아 떨어졌습니다. 우연이라기엔 그 횟수가 너무 잦아서 논란입니다. 최수연 기자입니다. 이상직 무소속 의원이 중소벤처기업진흥공단 이사장으로 재직할 때 아들의 골프 대회 기간에 맞춰 미국 출장을 다녔다는 의혹이 제기됐습니다. 이 의원이 지난 2018년부터 올해 초까지 중소벤처기업진흥공단 이사장 자격으로 방문했던 미국 출장은 총 7번. 이중 5번이 아마추어 골프 선수인 아들의 골프대회 일정과 비슷한 시기와 장소에서 이루어진 것으로 나타났습니다. 이 의원의 7번의 미국 출장에 쓰인 비용은 1억 5백만 원 가량으로 알려졌습니다. 이 의원은 지난해 9월에도 공적인 목적으로 중국을 찾아 아들의 골프 대회를 방문했다는 사실이 드러난 바 있습니다. 국내 출장을 두고선 사실상 지역구 출마 준비를 위한 것 아니었냐는 의혹이 제기됐습니다. 서울 다음으로 이 의원의 지역구인 전북 전주 출장이 많았고, 이스타항공 본사가 위치한 군산도 10번이나 방문했기 때문입니다. 출장 논란에 대해 이 의원 측은 ""의원 시절 일이 아니라 확인이 어렵다""고 밝혔습니다. 채널A 뉴스 최수연입니다."
"뉴욕증시, 부양책 도입 기대 유지 상승 출발","오전 9시 52분(미 동부 시각) 현재 뉴욕증권거래소(NYSE)에서 다우존스 30 산업평균지수는 전장보다 92.29포인트(0.33%) 상승한 28,395.75에 거래됐다. 스탠더드앤드푸어스(S&P) 500 지수는 전장보다 16.96포인트(0.5%) 오른 3,436.41에, 기술주 중심의 나스닥 지수는 47.04포인트(0.41%) 상승한 11,411.64에 거래됐다. 시장은 미국 부양책 협상과 주요 경제 지표, 대선 관련 이슈 등을 주시했다. 항공사 지원 등 일부 부양책이 도입될 수 있다는 기대가 투자 심리를 지지했다. 도널드 트럼프 미국 대통령은 민주당과 포괄적인 부양책 협상을 중단한다고 밝혀 시장에 충격을 준 이후에는 일부 소규모 부양책 관련해서 연일 낙관적인 발언을 내놓고 있다. 트럼프 대통령은 이날 아침 폭스비즈니스와 인터뷰에서 부양책 협상과 관련해 ""매우 생산적인 대화를 하기 시작했다""고 말했다. 그는 ""우리는 항공사에 대해 논의하기 시작했으며, 또 항공사보다 더 큰 합의에 대해서도 논의하고 있다""고 기대를 표했다. 미국인에 대한 현금 지급 방안도 논의하고 있다고 그는 덧붙였다. 낸시 펠로시 하원의장(민주당)과 스티븐 므누신 재무장관은 전일 항공사 지원 등에 대해 논의했으며, 이날도 협상을 이어갈 예정이다. 일부 부양 법안이 조만간 타결될 수도 있다는 기대가 다시 살아난 상황이다. 다만 항공사 지원 정도를 제외하고 나면, 다른 부양책에 대해서는 백악관과 민주당이 합의에 도달하기 어려울 것이란 비관적인 평가도 여전히 많다. 미국의 실업 지표가 부진했던 점은 증시 강세를 제한했다. 노동부는 지난주 실업보험 청구자 수가 전주보다 9천 명 감소한 84만 명(계절 조정치)을 기록했다고 발표했다. 월스트리트저널 집계한 예상치 82만5천 명보다 많아 고용 회복 정체 우려를 자극했다. 다만 지난달 26일로 끝난 주간까지 일주일 이상 연속으로 실업보험을 청구한 사람의 수는 100만3천 명 줄어든 1천97만6천 명을 기록했다. 일각에서는 정체되는 고용시장 상황이 부양책 합의를 압박할 수 있다는 평가도 나온다. 미국 대선 관련 불확실성은 지속하는 중이다. 미국 대선토론위원회는 오는 15일 예정된 트럼프 대통령과 조 바이든 민주당 대선 후보의 토론을 화상회의 방식으로 진행하기로 했다고 발표했다. 하지만 트럼프 대통령은 화상 토론에 자신의 시간을 낭비하지 않겠다며 불참 의사를 밝히는 등 즉각 반발했다. 이날 장 초반에는 트럼프 대통령이 처방받은 코로나19 항체 치료제의 긴급사용 승인을 신청한 제약사 리제네론 주가가 2%가량 상승세를 나타내고 있다. 뉴욕 증시 전문가들은 부양책 타결 기대가 유지되고 있다고 말했다. 나티식스 인베스트먼트의 에스티 듀크 글로벌 시장 전략 대표는 ""여전히 부양책이 핵심이며, 시장은 일종의 패키지가 타결될 것이라는 낙관론을 기반으로 움직이고 있는 것으로 보인다""면서 ""공화당이 얼마나 동의할 것인지가 문제일 뿐인 상황""이라고 말했다. 유럽 주요국 증시는 강세다. 범유럽지수인 Stoxx 600지수는 0.79% 올랐다. 국제유가는 상승했다. 11월물 서부텍사스산 원유(WTI) 가격은 전 거래일보다 2.75% 상승한 41.05달러에, 브렌트유는 2.74% 오른 43.14달러에 움직였다."
"IMF, 한국 성장률 전망 0.2%p 올려 -1.9%","IMF(국제통화기금)가 올해 우리나라 경제성장률 전망치를 -1.9%로 조정했다. 지난 6월 전망치(-2.1%)보다 0.2%포인트 올린 것이다. 지난 1월 2.2%였던 IMF의 올해 한국 경제성장률 전망치는 4월 -1.2%로 급락했고 6월엔 -2.1%로 더 떨어졌다가 이번에 낙폭이 조금 줄어든 것이다. 내년 성장률은 2.9%로 전망됐다. IMF는 13일 발표한 세계경제전망 수정본에서 이같이 밝혔다. 올해 세계 경제성장률 전망치는 6월 -5.2%에서 -4.4%로 0.8%포인트 상승했다. IMF는 미국은 -4.3%, 유로존은 -8.3%, 일본은 -5.3% 성장할 것이라고 전망했다. 주요국 가운데 중국만 1.9%로 플러스 성장할 것으로 내다봤다. 지난 6월 전망과 비교하면 미국은 3.7%포인트, 유로존은 1.9%포인트, 중국은 0.9%포인트 높은 수치다. IMF는 “봉쇄 조치가 완화되면서 선진국들의 2분기 GDP(국내총생산)가 예상보다 나쁘지 않았고 중국도 강한 성장세를 보였다”고 평가했다. 하지만 상대적으로 우리나라의 상승폭은 작았다. -1.9%란 수치도 OECD(경제협력개발기구·-1.0%), 피치(-1.1%), 한국은행(-1.3%) 등 다른 기관의 전망치보다 비관적이다. IMF는 “수출(해외 수요) 비중이 큰 한국은 2분기 GDP의 상승세가 예상보다 약했다”고 설명했다. IMF는 “세계 경제는 여전히 깊은 불황 상황”이라며 “오르막이 길고 불확실하다”고 했다. 특히 중국을 제외한 신흥 개발도상국 경제가 여전히 위태롭다고 봤다. IMF는 이번 수정본에서 올해 선진국 경제성장률 전망치를 -8.1%에서 -5.8%로 크게 올린 반면 신흥 개발도상국은 -3.1%에서 -3.3%로 내렸다."
비대면 축제·가족 단위 캠핑…“슬기롭게 연휴 즐겨요”,"코로나19 확산 우려 속에 비교적 차분한 추석 연휴가 이어지고 있습니다. 66회째를 맞은 백제문화제는 각종 공연과 행사가 비대면 온라인으로 진행됐고, 도심 근교 캠핑장에는 밀집한 실내 공간 대신 한적한 산속에서 여유를 즐기려는 시민들의 발길이 이어졌습니다. 성용희 기자가 보도합니다. 백제문화제의 백미로 꼽히는 뮤지컬 웅진판타지아 '무령대왕'입니다. 백제의 웅진 천도 등 역사적인 장면들이 웅장한 무대와 춤, 노래로 재현됐습니다. 코로나19에 사상 첫 비대면 온라인 축제로 기획된 제66회 백제문화제. 아쉽게도 공연은 무관중 진행됐지만  온라인으로 실시간 생중계됐습니다. 영산대제와 무령왕 헌공다례 등 주요 행사도 온라인상에서 전문가들의 역사적 해설이 곁들여져 전달됐습니다. 시민들은 직접 참여하지 못하는 아쉬움을 뒤로하고  관람 소감 등을 댓글로 남기며 축제를 즐겼습니다. 사회적 거리 두기를 위해 절반만 운영된 도심 근교 캠핑장. 가족단위 방문객들이 식사 준비에 한창입니다. 산책로를 따라 걷거나 캠핑 의자에 앉아 담소를 즐기기도 합니다. 안전한 연휴를 위해 유명 관광지나 실내 시설 대신 캠핑장을 찾았습니다. 코로나19로  예년과 다른 추석을 맞았지만, 시민들은 저마다의 방식으로 슬기롭게 막바지 연휴를 보냈습니다. KBS 뉴스 성용희입니다."
"""박근혜 적폐몰이 끝나니 윤석열 토사구팽"" 주호영 라임 사태 날선 비판","국민의힘 주호영 원내대표 21일 추미애 법무부 장관의 수사지휘권 발동과 관련, ""박근혜 전 대통령을 비롯한 전 정권 사람들을 적폐 세력으로 몰아 윤석열 검찰총장을 앞세워 처벌하고, 그게 끝나니 윤 총장을 쫓아내려는 것 아니냐""고 쓴소리를 쏟아냈다. 주 원내대표는 ""추 장관 혼자 결정한 일이 아니라고 판단한다""며 청와대 의중이 실렸을 가능성에 무게를 뒀다. 라임·옵티머스 사태와 관련해 고위공직자범죄수사처 출범을 촉구하는 여권의 주장에 대해서는 수사를 뭉개자는 말과 다름없다고 일축했다. 윤 총장과 최재형 감사원장 영입 가능성에 대해선 ""그분들의 제대로 된 직무수행을 폄훼하는 발상""이라고 선을 그었다. 주 원내대표는 '국민의짐'이라고 표현한 이재명 경기지사에 대해선 ""참으로 오만방자한 발상""이라며 ""피감기관장이 제1야당에 대해 비꼬는 것은 그분 인격""이라고 말했다."
"이낙연, 스가 측근 면담...한일관계 개선 계기 찾을까?","이낙연 더불어민주당 대표가 스가 일본 총리의 측근 인사와 비공개로 만나 한일관계 개선 방안 등을 논의했습니다. 강제징용 배상 문제 등을 둘러싼 한일 간 인식차가 엄연한 가운데, 다양한 경로의 소통으로 관계 개선의 실마리가 잡힐지 주목됩니다. 김도원 기자입니다. 얼어붙은 한일 관계가 풀리지 않는 가운데 정치권을 중심으로 관계 개선 노력이 이어지고 있습니다. 이낙연 더불어민주당 대표는 스가 총리의 측근으로 알려진 가와무라 다케오 일한의원연맹 간사장과 만나 의견을 나눴습니다. 이 대표는 대표적인 지일파 정치인으로, 한일 갈등을 해소하기 위한 다양한 방안이 거론됐을 것으로 보입니다. 스가 총리 취임 이후 한일관계에서 진전이 전혀 없지는 않습니다. 이달 초부터 양국을 오가는 한일 기업인들에게 격리조치를 면제하기로 한 게 대표적입니다. 스가 총리는 아베 정권 계승을 내세워왔지만, 한일 관계의 중요성을 강조해 관계 개선의 동력이 마련될지 관심을 모아왔습니다. 하지만 갈등의 근본 원인인 역사 인식은 아베 정권의 판박이입니다. 베를린 소녀상 철거에 외무상이 직접 나서는 등 역사 문제에 공세적으로 임하는가 하면, 강제징용 배상 문제도 청구권 협정으로 모두 해결됐다는 입장 그대로입니다. 스가 총리의 야스쿠니 신사 공물 봉납에서 나타나듯 우익 역사관도 똑같습니다. 악화한 한일관계로 한중일 정상회의 일정도 아직 잡히지 않고 있는 가운데, 정치권을 비롯한 다양한 경로의 소통을 통해 관계 개선의 실마리를 찾을 수 있을지 주목됩니다. YTN 김도원입니다."
"베트남 총리 ""삼성, 첨단기술 프로젝트 투자 입지 물색""","푹 총리는 이날 베트남 하노이 총리실로 예방한 이재용 삼성전자 부회장과의 회담에서 이같이 밝혔다고 베트남 정부 온라인 매체가 전했다. 그러나 삼성이 베트남에 어떤 투자를 계획하고 있는지는 알려지지 않았다. 베트남 현지에서는 삼성SDI가 전기차 배터리 공장을 신설할 것이라는 소문이 돌고 있다. 푹 총리는 또 현지시간으로 이날 오후 4시 30분께부터 50분가량 진행된 면담에서 ""앞으로 삼성이 베트남에서 반도체 생산 공장을 투자해 전기, 전자 공급 체인을 강화하기를 희망한다""고 말했다. 이 부회장과 2018년 10월, 지난해 11월에 이어 세 번째로 만난 푹 총리는 매번 반도체 생산 공장 등 투자 확대를 요청해왔다. 이에 대해 이 부회장이 구체적으로 답을 했는지는 알려지지 않았다. 다만 이 부회장은 ""삼성은 제조뿐만 아니라 연구개발(R&D)에도 투자해왔고, 소프트웨어 개발 분야에서도 베트남 기업들과 협력해왔다""면서 ""호찌민 법인을 방문해 사업 현황과 함께 투자 확대 필요성을 점검하겠다""고 밝힌 것으로 전해졌다. 삼성은 호찌민에 TV·가전제품 생산시설을 두고 있다. 이 부회장은 또 베트남 정부가 삼성에 우호적인 조건을 계속 만들어줄 것을 기대하면서 ""베트남에서의 사업과 투자에 더 큰 노력을 기울일 것""이라고 밝혔다. 이에 푹 총리는 ""삼성이 베트남에서 규모를 확대해 글로벌 경쟁력을 강화할 수 있도록 호찌민 법인이 수출가공기업(EPE)으로 전환하는 결의서를 발행했다""면서 베트남 기업이 공급 체인과 연구개발에 더 깊이 참여할 수 있도록 해달라고 요청했다. 이 부회장은 ""베트남 사업장들의 운영이 중단되면 삼성의 글로벌 공급망에 차질에 생기는데 신종 코로나바이러스 감염증(코로나19) 사태에도 삼성의 안전한 생산을 보장해주기 위해 3천명가량의 엔지니어의 입국을 승인해줬다""며 감사의 뜻을 표했다. 이날 면담에는 노태문 무선사업부장과 이동훈 디스플레이 사장이 배석했고, 베트남 측에서는 국무조정실장 격인 마이 띠엔 중 총리실 장관과 정보통신부, 투자계획부, 재무부, 박닌성 지도자들이 자리를 함께했다. 전날 베트남에 도착한 이 부회장은 21일에는 베트남 북부 휴대전화 공장을 둘러보고 호찌민시로 이동해 TV·가전제품 생산시설을 방문한 뒤 귀국길에 오를 전망이다."
올해 추석부터 사라진 '노란 뚜껑'...친환경 소비자가 바꿨다,"올해 추석엔 이 노란 뚜껑이 잘 보이지 않게 됐는데, 뚜껑 반납 운동 때문이라고 합니다. 어떤 이야기인지, 김경수 기자가 취재했습니다. 우리가 흔히 아는 통조림 햄의 모습은 이거죠. 그런데 이번 추석부터는 노란 뚜껑이 없는 제품이 선물세트에 등장했습니다. 먹고 남은 햄 보관용으로 아는 사람도 적지 않은데, 아닙니다. 플라스틱 뚜껑으로는 밀봉이 안 되기 때문에 다른 밀폐용기에 옮겨 담아야 합니다. 제조사는 유통과정에서 제품 파손을 막기 위한 용도라는데, 참치 통조림이나 외국 통조림 햄에는 이 플라스틱 뚜껑이 없습니다. 이 의문에서 노란 뚜껑을 제조업체로 돌려보내는 '뚜껑 반납 운동'이 시작됐습니다. 환경보호를 위해 플라스틱을 줄이자는 소비자 운동은 한 달 넘게 이어지고 있습니다. 제조사는 이런 의견을 채찍 삼아 해법을 내놨습니다. 반납 운동이 벌어진 건 이번이 처음이 아닙니다. 무조건 음료 제품에 딸려 오는 빨대를 소비자들이 반납하기 시작하면서 제조사가 포장 방식 재검토에 들어간 겁니다. 플라스틱 통을 쓰지 않으려고 고체 비누로 된 주방 세제로 설거지하거나 빨래 세제 대신 천연 열매를 쓰는가 하면, 생선 담을 용기나 채소용 '면 주머니'를 따로 챙겨서 장 볼 때 아예 비닐봉지를 쓰지 않는 소비자도 많아지고 있습니다. 코로나19 사태로 일회용품 사용이 급격히 늘어 쓰레기 대란이 우려되는 요즘, 한쪽에서는 친환경 소비에 힘을 쏟는 소비자들이 기업들까지 움직이고 있습니다. YTN 김경수[kimgs85@ytn.co.kr]입니다."
[속보]'상온 노출' 의심 독감백신 접종자 2303명…13명 늘어,질병관리청은 상온노출 의심 독감백신 접종자가 2303명이라고 3일 밝혔다. 이는 전날보다 13명 증가한 수치다.
19일부터 코로나19 긴급 생계 지원 현장 접수,"울산시가 코로나19 피해 지원 사업의 혜택을 받지 못하는 '저소득 위기가구'를 대상으로 한 '긴급생계지원 사업'의 현장 접수를 오는 19일부터 30일까지 읍·면·동 사무소에서 실시합니다. 지급 대상은 기준 중위소득 75% 이하이며 재산이 6억 원 이하인 가구 중에 코로나19로 인해 소득이 25% 이상 줄어든 가구입니다. 다만 기존 복지제도나 긴급고용안정지원금, 소상공인 새희망자금 등 정부 지원을 받은 가구는 제외됩니다."
강원도 “레고랜드 대출사 BNK로 변경 추진”,"강원도가 춘천 레고랜드 사업의 대출 전담 은행을 '한국투자증권'에서 'BNK투자증권'으로 바꾸는 방안을 추진하고 있습니다. 이번 조치는 2013년부터 재무적 투자자로 참여한 한투의 대출금리가 너무 높고 업무 처리가 지연되고 있다는 지적에 따른 겁니다. 강원도는 대출사 변경으로 대출 금리를 기존 3.5%에서 3.1%로 낮추고, 중도개발공사의 토지매각 등의 절차도 쉬워질 것으로 예상하고 있습니다."
"사라졌던 北 조성길, 작년 7월 국내 들어왔다","2018년 해외 현지공관을 이탈해 행방이 묘연했던 조성길 전 주이탈리아 북한대사대리가 한국행을 택해 현재 국내에 체류중인 것으로 확인됐다. 대사급인 조 전 대사의 한국행은 1997년 황장엽 전 노동당 국제비서 이후 북한 최고위층의 망명이다. 복수의 국회 정보위원회 관계자는 6일 “조 전 대사대리가 지난해 7월 한국에 들어와 생활하고 있다”며 “입국 당시에는 이같은 사실을 공개하지 않는 조건으로 들어온 것으로 안다”고 말했다. 정보위 야당 간사인 하태경 국민의힘 의원도 “당국이 조 전 대사대리를 보호하고 있는 것으로 파악됐다”고 밝혔다. 조 전 대사대리는 임기 만료를 앞둔 2018년 11월 초 아내와 함께 잠적했다. 지난해 2월에는 이탈리아 외교부가 조 전 대사대리의 미성년 딸이 북한으로 송환된 사실을 공식 확인했다. 유엔식량농업기구(FAO) 본부가 있는 이탈리아는 국제사회의 식량지원이 절실한 북한에게 비중이 큰 나라로 꼽힌다. 특히 주이탈리아 북한대사관은 북한 지도층의 해외 고가 제품을 수입하는 주요 통로로, 상당한 규모의 자금을 운영하는 것으로도 알려져 있다. 그가 종적을 감추자 북한대사관이 관리하던 상납금 수천만 달러를 관리하는 과정에 문제가 생겨 신변의 위협을 받고 있다는 해석이 나오기도 했다. 당초 조 전 대사대리는 남북관계를 고려할 때 한국행을 택할 가능성이 낮을 것이라는 관측이 많았다. 이 때문에 그가 한국행을 최종 결심한 배경에는 우리 정부의 확실한 신변보호 약속이 있었을 것이라는 해석도 나오고 있다."
